hw_idx,m,n,L1_mult,L2_mult,L3_mult,sm_count,tp,ep,dp,pp,fsdp,tp_transform_moe,scaled_stps_avg
1,9,9,0.8,0.7,1.7,4,16,16,1,1,False,replace_only,493.6770739777038
1,9,9,0.8,0.7,1.8,4,16,16,1,1,False,replace_only,493.6770739777038
1,9,9,0.8,0.7,1.9,4,16,16,1,1,False,replace_only,493.6770739777038
1,9,9,0.8,0.7,2.0,4,16,16,1,1,False,replace_only,493.6770739777038
1,9,9,0.8,0.7,2.1,4,16,16,1,1,False,replace_only,493.6770739777038
1,9,9,0.8,0.7,2.2,4,16,16,1,1,False,replace_only,493.6770739777038
1,9,9,0.8,0.7,2.3,3,16,16,1,1,False,replace_only,455.45075212941106
1,9,9,0.8,0.8,1.7,4,16,16,1,1,False,replace_only,493.8283450464153
1,9,9,0.8,0.8,1.8,4,16,16,1,1,False,replace_only,493.92776573749467
1,9,9,0.8,0.8,1.9,4,16,16,1,1,False,replace_only,494.0167550326452
1,9,9,0.8,0.8,2.0,4,16,16,1,1,False,replace_only,494.0499604241048
1,9,9,0.8,0.8,2.1,3,16,16,1,1,False,replace_only,455.6960805329167
1,9,9,0.8,0.8,2.2,3,16,16,1,1,False,replace_only,455.6960805329167
1,9,9,0.8,0.8,2.3,3,16,16,1,1,False,replace_only,455.6960805329167
1,9,9,0.8,0.9,1.7,4,16,16,1,1,False,replace_only,493.9441652560531
1,9,9,0.8,0.9,1.8,4,16,16,1,1,False,replace_only,494.04363259387003
1,9,9,0.8,0.9,1.9,3,16,16,1,1,False,replace_only,455.76927984776836
1,9,9,0.8,0.9,2.0,3,16,16,1,1,False,replace_only,455.81474147725146
1,9,9,0.8,0.9,2.1,3,16,16,1,1,False,replace_only,455.85588124398436
1,9,9,0.8,0.9,2.2,3,16,16,1,1,False,replace_only,455.88707432699414
1,9,9,0.8,0.9,2.3,3,16,16,1,1,False,replace_only,455.88707432699414
1,9,9,0.8,1.0,1.7,4,16,16,1,1,False,replace_only,494.03686054820724
1,9,9,0.8,1.0,1.8,3,16,16,1,1,False,replace_only,455.79241544466515
1,9,9,0.8,1.0,1.9,3,16,16,1,1,False,replace_only,455.8429340553764
1,9,9,0.8,1.0,2.0,3,16,16,1,1,False,replace_only,455.88841038168255
1,9,9,0.8,1.0,2.1,3,16,16,1,1,False,replace_only,455.9295634493322
1,9,9,0.8,1.0,2.2,3,16,16,1,1,False,replace_only,455.9669817774537
1,9,9,0.8,1.0,2.3,3,16,16,1,1,False,replace_only,456.0011517027808
1,9,9,0.8,1.1,1.7,3,16,16,1,1,False,replace_only,455.79621867095193
1,9,9,0.8,1.1,1.8,3,16,16,1,1,False,replace_only,455.8526823263691
1,9,9,0.8,1.1,1.9,3,16,16,1,1,False,replace_only,455.9032142994971
1,9,9,0.8,1.1,2.0,3,16,16,1,1,False,replace_only,455.9487026557787
1,9,9,0.8,1.1,2.1,3,16,16,1,1,False,replace_only,455.98986661079556
1,9,9,0.8,1.1,2.2,3,16,16,1,1,False,replace_only,456.02729483908297
1,9,9,0.8,1.1,2.3,3,16,16,1,1,False,replace_only,456.0614738058217
1,9,9,0.9,0.5,1.7,4,16,16,1,1,False,replace_only,492.49690206266746
1,9,9,0.9,0.5,1.8,4,16,16,1,1,False,replace_only,492.49690206266746
1,9,9,0.9,0.5,1.9,4,16,16,1,1,False,replace_only,492.49690206266746
1,9,9,0.9,0.5,2.0,4,16,16,1,1,False,replace_only,492.49690206266746
1,9,9,0.9,0.5,2.1,4,16,16,1,1,False,replace_only,492.49690206266746
1,9,9,0.9,0.5,2.2,4,16,16,1,1,False,replace_only,492.49690206266746
1,9,9,0.9,0.5,2.3,4,16,16,1,1,False,replace_only,492.49690206266746
1,9,9,0.9,0.6,1.7,4,16,16,1,1,False,replace_only,493.1900841538905
1,9,9,0.9,0.6,1.8,4,16,16,1,1,False,replace_only,493.1900841538905
1,9,9,0.9,0.6,1.9,4,16,16,1,1,False,replace_only,493.1900841538905
1,9,9,0.9,0.6,2.0,4,16,16,1,1,False,replace_only,493.1900841538905
1,9,9,0.9,0.6,2.1,4,16,16,1,1,False,replace_only,493.1900841538905
1,9,9,0.9,0.6,2.2,4,16,16,1,1,False,replace_only,493.1900841538905
1,9,9,0.9,0.6,2.3,4,16,16,1,1,False,replace_only,493.1900841538905
1,9,9,0.9,0.7,1.7,4,16,16,1,1,False,replace_only,493.68641011850127
1,9,9,0.9,0.7,1.8,4,16,16,1,1,False,replace_only,493.68641011850127
1,9,9,0.9,0.7,1.9,4,16,16,1,1,False,replace_only,493.68641011850127
1,9,9,0.9,0.7,2.0,4,16,16,1,1,False,replace_only,493.68641011850127
1,9,9,0.9,0.7,2.1,4,16,16,1,1,False,replace_only,493.68641011850127
1,9,9,0.9,0.7,2.2,3,16,16,1,1,False,replace_only,455.45710953320383
1,9,9,0.9,0.7,2.3,3,16,16,1,1,False,replace_only,455.45710953320383
1,9,9,0.9,0.8,1.7,4,16,16,1,1,False,replace_only,493.83768690980025
1,9,9,0.9,0.8,1.8,4,16,16,1,1,False,replace_only,493.9371113629214
1,9,9,0.9,0.8,1.9,4,16,16,1,1,False,replace_only,494.02610402603597
1,9,9,0.9,0.8,2.0,4,16,16,1,1,False,replace_only,494.05931067437024
1,9,9,0.9,0.8,2.1,3,16,16,1,1,False,replace_only,455.702444788047
1,9,9,0.9,0.8,2.2,3,16,16,1,1,False,replace_only,455.702444788047
1,9,9,0.9,0.8,2.3,3,16,16,1,1,False,replace_only,455.702444788047
1,9,9,0.9,0.9,1.7,4,16,16,1,1,False,replace_only,493.9535115021042
1,9,9,0.9,0.9,1.8,4,16,16,1,1,False,replace_only,494.05298260461086
1,9,9,0.9,0.9,1.9,3,16,16,1,1,False,replace_only,455.77564614786604
1,9,9,0.9,0.9,2.0,3,16,16,1,1,False,replace_only,455.82110904757485
1,9,9,0.9,0.9,2.1,3,16,16,1,1,False,replace_only,455.8622499638874
1,9,9,0.9,0.9,2.2,3,16,16,1,1,False,replace_only,455.8934439186031
1,9,9,0.9,0.9,2.3,3,16,16,1,1,False,replace_only,455.8934439186031
1,9,9,0.9,1.0,1.7,4,16,16,1,1,False,replace_only,494.0462103026123
1,9,9,0.9,1.0,1.8,3,16,16,1,1,False,replace_only,455.7987823911699
1,9,9,0.9,1.0,1.9,3,16,16,1,1,False,replace_only,455.8493024134815
1,9,9,0.9,1.0,2.0,3,16,16,1,1,False,replace_only,455.89478001062946
1,9,9,0.9,1.0,2.1,3,16,16,1,1,False,replace_only,455.9359342284164
1,9,9,0.9,1.0,2.2,3,16,16,1,1,False,replace_only,455.9733536023874
1,9,9,0.9,1.0,2.3,3,16,16,1,1,False,replace_only,456.0075244828457
1,9,9,0.9,1.1,1.7,3,16,16,1,1,False,replace_only,455.80258572372156
1,9,9,0.9,1.1,1.8,3,16,16,1,1,False,replace_only,455.85905095688025
1,9,9,0.9,1.1,1.9,3,16,16,1,1,False,replace_only,455.9095843421689
1,9,9,0.9,1.1,2.0,3,16,16,1,1,False,replace_only,455.9550739697968
1,9,9,0.9,1.1,2.1,3,16,16,1,1,False,replace_only,455.99623907540723
1,9,9,0.9,1.1,2.2,3,16,16,1,1,False,replace_only,456.0336683499595
1,9,9,0.9,1.1,2.3,3,16,16,1,1,False,replace_only,456.0678482722085
1,9,9,1.0,0.5,1.7,4,16,16,1,1,False,replace_only,492.5043352786784
1,9,9,1.0,0.5,1.8,4,16,16,1,1,False,replace_only,492.5043352786784
1,9,9,1.0,0.5,1.9,4,16,16,1,1,False,replace_only,492.5043352786784
1,9,9,1.0,0.5,2.0,4,16,16,1,1,False,replace_only,492.5043352786784
1,9,9,1.0,0.5,2.1,4,16,16,1,1,False,replace_only,492.5043352786784
1,9,9,1.0,0.5,2.2,4,16,16,1,1,False,replace_only,492.5043352786784
1,9,9,1.0,0.5,2.3,4,16,16,1,1,False,replace_only,492.5043352786784
1,9,9,1.0,0.6,1.7,4,16,16,1,1,False,replace_only,493.1975383096211
1,9,9,1.0,0.6,1.8,4,16,16,1,1,False,replace_only,493.1975383096211
1,9,9,1.0,0.6,1.9,4,16,16,1,1,False,replace_only,493.1975383096211
1,9,9,1.0,0.6,2.0,4,16,16,1,1,False,replace_only,493.1975383096211
1,9,9,1.0,0.6,2.1,4,16,16,1,1,False,replace_only,493.1975383096211
1,9,9,1.0,0.6,2.2,4,16,16,1,1,False,replace_only,493.1975383096211
1,9,9,1.0,0.6,2.3,4,16,16,1,1,False,replace_only,493.1975383096211
1,9,9,1.0,0.7,1.7,4,16,16,1,1,False,replace_only,493.69387928539595
1,9,9,1.0,0.7,1.8,4,16,16,1,1,False,replace_only,493.69387928539595
1,9,9,1.0,0.7,1.9,4,16,16,1,1,False,replace_only,493.69387928539595
1,9,9,1.0,0.7,2.0,4,16,16,1,1,False,replace_only,493.69387928539595
1,9,9,1.0,0.7,2.1,4,16,16,1,1,False,replace_only,493.69387928539595
1,9,9,1.0,0.7,2.2,3,16,16,1,1,False,replace_only,455.4621955840362
1,9,9,1.0,0.7,2.3,3,16,16,1,1,False,replace_only,455.4621955840362
1,9,9,1.0,0.8,1.7,4,16,16,1,1,False,replace_only,493.84516065499884
1,9,9,1.0,0.8,1.8,4,16,16,1,1,False,replace_only,493.94458811790696
1,9,9,1.0,0.8,1.9,4,16,16,1,1,False,replace_only,494.03358347553046
1,9,9,1.0,0.8,2.0,4,16,16,1,1,False,replace_only,494.06679112941583
1,9,9,1.0,0.8,2.1,3,16,16,1,1,False,replace_only,455.707536320156
1,9,9,1.0,0.8,2.2,3,16,16,1,1,False,replace_only,455.707536320156
1,9,9,1.0,0.8,2.3,3,16,16,1,1,False,replace_only,455.707536320156
1,9,9,1.0,0.9,1.7,4,16,16,1,1,False,replace_only,493.96098875361474
1,9,9,1.0,0.9,1.8,4,16,16,1,1,False,replace_only,494.060462868027
1,9,9,1.0,0.9,1.9,3,16,16,1,1,False,replace_only,455.78073931601074
1,9,9,1.0,0.9,2.0,3,16,16,1,1,False,replace_only,455.8262032319386
1,9,9,1.0,0.9,2.1,3,16,16,1,1,False,replace_only,455.8673450679495
1,9,9,1.0,0.9,2.2,3,16,16,1,1,False,replace_only,455.8985397200562
1,9,9,1.0,0.9,2.3,3,16,16,1,1,False,replace_only,455.8985397200562
1,9,9,1.0,1.0,1.7,3,16,16,1,1,False,replace_only,455.74742451139446
1,9,9,1.0,1.0,1.8,3,16,16,1,1,False,replace_only,455.8038760764596
1,9,9,1.0,1.0,1.9,3,16,16,1,1,False,replace_only,455.8543972280943
1,9,9,1.0,1.0,2.0,3,16,16,1,1,False,replace_only,455.89987584195416
1,9,9,1.0,1.0,2.1,3,16,16,1,1,False,replace_only,455.94103097988545
1,9,9,1.0,1.0,2.2,3,16,16,1,1,False,replace_only,455.97845119056785
1,9,9,1.0,1.0,2.3,3,16,16,1,1,False,replace_only,456.0126228351599
1,9,9,1.0,1.1,1.7,3,16,16,1,1,False,replace_only,455.80767949402656
1,9,9,1.0,1.1,1.8,3,16,16,1,1,False,replace_only,455.86414598942605
1,9,9,1.0,1.1,1.9,3,16,16,1,1,False,replace_only,455.91468050448583
1,9,9,1.0,1.1,2.0,3,16,16,1,1,False,replace_only,455.9601711492291
1,9,9,1.0,1.1,2.1,3,16,16,1,1,False,replace_only,456.00133717534925
1,9,9,1.0,1.1,2.2,3,16,16,1,1,False,replace_only,456.03876728694485
1,9,9,1.0,1.1,2.3,3,16,16,1,1,False,replace_only,456.07294797363096
1,9,9,1.1,0.5,1.7,4,16,16,1,1,False,replace_only,492.51041716776837
1,9,9,1.1,0.5,1.8,4,16,16,1,1,False,replace_only,492.51041716776837
1,9,9,1.1,0.5,1.9,4,16,16,1,1,False,replace_only,492.51041716776837
1,9,9,1.1,0.5,2.0,4,16,16,1,1,False,replace_only,492.51041716776837
1,9,9,1.1,0.5,2.1,4,16,16,1,1,False,replace_only,492.51041716776837
1,9,9,1.1,0.5,2.2,4,16,16,1,1,False,replace_only,492.51041716776837
1,9,9,1.1,0.5,2.3,4,16,16,1,1,False,replace_only,492.51041716776837
1,9,9,1.1,0.6,1.7,4,16,16,1,1,False,replace_only,493.20363733191465
1,9,9,1.1,0.6,1.8,4,16,16,1,1,False,replace_only,493.20363733191465
1,9,9,1.1,0.6,1.9,4,16,16,1,1,False,replace_only,493.20363733191465
1,9,9,1.1,0.6,2.0,4,16,16,1,1,False,replace_only,493.20363733191465
1,9,9,1.1,0.6,2.1,4,16,16,1,1,False,replace_only,493.20363733191465
1,9,9,1.1,0.6,2.2,4,16,16,1,1,False,replace_only,493.20363733191465
1,9,9,1.1,0.6,2.3,4,16,16,1,1,False,replace_only,493.20363733191465
1,9,9,1.1,0.7,1.7,4,16,16,1,1,False,replace_only,493.6999905900575
1,9,9,1.1,0.7,1.8,4,16,16,1,1,False,replace_only,493.6999905900575
1,9,9,1.1,0.7,1.9,4,16,16,1,1,False,replace_only,493.6999905900575
1,9,9,1.1,0.7,2.0,4,16,16,1,1,False,replace_only,493.6999905900575
1,9,9,1.1,0.7,2.1,4,16,16,1,1,False,replace_only,493.6999905900575
1,9,9,1.1,0.7,2.2,3,16,16,1,1,False,replace_only,455.46635698285115
1,9,9,1.1,0.7,2.3,3,16,16,1,1,False,replace_only,455.46635698285115
1,9,9,1.1,0.8,1.7,4,16,16,1,1,False,replace_only,493.85127570569995
1,9,9,1.1,0.8,1.8,4,16,16,1,1,False,replace_only,493.95070563126285
1,9,9,1.1,0.8,1.9,4,16,16,1,1,False,replace_only,494.0397031935754
1,9,9,1.1,0.8,2.0,3,16,16,1,1,False,replace_only,455.7117022037885
1,9,9,1.1,0.8,2.1,3,16,16,1,1,False,replace_only,455.7117022037885
1,9,9,1.1,0.8,2.2,3,16,16,1,1,False,replace_only,455.7117022037885
1,9,9,1.1,0.8,2.3,3,16,16,1,1,False,replace_only,455.7117022037885
1,9,9,1.1,0.9,1.7,4,16,16,1,1,False,replace_only,493.967106673235
1,9,9,1.1,0.9,1.8,4,16,16,1,1,False,replace_only,494.0665832520355
1,9,9,1.1,0.9,1.9,3,16,16,1,1,False,replace_only,455.7849065382587
1,9,9,1.1,0.9,2.0,3,16,16,1,1,False,replace_only,455.83037128566383
1,9,9,1.1,0.9,2.1,3,16,16,1,1,False,replace_only,455.871513874178
1,9,9,1.1,0.9,2.2,3,16,16,1,1,False,replace_only,455.90270909689485
1,9,9,1.1,0.9,2.3,3,16,16,1,1,False,replace_only,455.90270909689485
1,9,9,1.1,1.0,1.7,3,16,16,1,1,False,replace_only,455.7515911244097
1,9,9,1.1,1.0,1.8,3,16,16,1,1,False,replace_only,455.80804372183906
1,9,9,1.1,1.0,1.9,3,16,16,1,1,False,replace_only,455.8585657974935
1,9,9,1.1,1.0,2.0,3,16,16,1,1,False,replace_only,455.90404524323395
1,9,9,1.1,1.0,2.1,3,16,16,1,1,False,replace_only,455.9452011340336
1,9,9,1.1,1.0,2.2,3,16,16,1,1,False,replace_only,455.9826220293188
1,9,9,1.1,1.0,2.3,3,16,16,1,1,False,replace_only,456.01679429913025
1,9,9,1.1,1.1,1.7,3,16,16,1,1,False,replace_only,455.811847208966
1,9,9,1.1,1.1,1.8,3,16,16,1,1,False,replace_only,455.8683147371396
1,9,9,1.1,1.1,1.9,3,16,16,1,1,False,replace_only,455.91885017658575
1,9,9,1.1,1.1,2.0,3,16,16,1,1,False,replace_only,455.9643416535397
1,9,9,1.1,1.1,2.1,3,16,16,1,1,False,replace_only,456.00550843282707
1,9,9,1.1,1.1,2.2,3,16,16,1,1,False,replace_only,456.0429392292973
1,9,9,1.1,1.1,2.3,3,16,16,1,1,False,replace_only,456.077120541451
1,9,9,1.2,0.5,1.7,4,16,16,1,1,False,replace_only,492.515485523424
1,9,9,1.2,0.5,1.8,4,16,16,1,1,False,replace_only,492.515485523424
1,9,9,1.2,0.5,1.9,4,16,16,1,1,False,replace_only,492.515485523424
1,9,9,1.2,0.5,2.0,4,16,16,1,1,False,replace_only,492.515485523424
1,9,9,1.2,0.5,2.1,4,16,16,1,1,False,replace_only,492.515485523424
1,9,9,1.2,0.5,2.2,4,16,16,1,1,False,replace_only,492.515485523424
1,9,9,1.2,0.5,2.3,4,16,16,1,1,False,replace_only,492.515485523424
1,9,9,1.2,0.6,1.7,4,16,16,1,1,False,replace_only,493.2087199657252
1,9,9,1.2,0.6,1.8,4,16,16,1,1,False,replace_only,493.2087199657252
1,9,9,1.2,0.6,1.9,4,16,16,1,1,False,replace_only,493.2087199657252
1,9,9,1.2,0.6,2.0,4,16,16,1,1,False,replace_only,493.2087199657252
1,9,9,1.2,0.6,2.1,4,16,16,1,1,False,replace_only,493.2087199657252
