hw_idx,m,n,L1_mult,L2_mult,L3_mult,sm_count,tp,ep,dp,pp,fsdp,tp_transform_moe,scaled_stps_avg
0,10,10,0.8,1.5,1.2,3,16,16,1,1,False,replace_only,455.77527802226365
0,10,10,0.8,1.5,1.5,2,16,16,1,1,False,replace_only,322.75564591434056
0,10,10,0.8,1.5,2.0,2,16,16,1,1,False,replace_only,322.86395853754414
0,10,10,0.8,2.0,0.5,3,16,16,1,1,False,replace_only,453.8490332568325
0,10,10,0.8,2.0,0.8,2,16,16,1,1,False,replace_only,322.4130790995256
0,10,10,0.8,2.0,1.0,2,16,16,1,1,False,replace_only,322.5752304413313
0,10,10,0.8,2.0,1.2,2,16,16,1,1,False,replace_only,322.6834219824048
0,10,10,0.8,2.0,1.5,2,16,16,1,1,False,replace_only,322.7916861258715
0,10,10,0.8,2.0,2.0,1,16,16,1,1,False,replace_only,195.25463221045655
0,10,10,1.0,0.5,0.5,5,16,16,1,1,False,replace_only,490.38612348592676
0,10,10,1.0,0.5,0.8,4,16,16,1,1,False,replace_only,491.7010906131847
0,10,10,1.0,0.5,1.0,4,16,16,1,1,False,replace_only,492.456126146096
0,10,10,1.0,0.5,1.2,4,16,16,1,1,False,replace_only,492.96077274533445
0,10,10,1.0,0.5,1.5,4,16,16,1,1,False,replace_only,492.9870847617821
0,10,10,1.0,0.5,2.0,3,16,16,1,1,False,replace_only,454.91961108198035
0,10,10,1.0,0.8,0.5,4,16,16,1,1,False,replace_only,490.06482729665737
0,10,10,1.0,0.8,0.8,4,16,16,1,1,False,replace_only,492.3217800668271
0,10,10,1.0,0.8,1.0,4,16,16,1,1,False,replace_only,493.0787245298078
0,10,10,1.0,0.8,1.2,4,16,16,1,1,False,replace_only,493.584648645834
0,10,10,1.0,0.8,1.5,3,16,16,1,1,False,replace_only,455.6880244432435
0,10,10,1.0,0.8,2.0,3,16,16,1,1,False,replace_only,455.94936073106203
0,10,10,1.0,1.0,0.5,4,16,16,1,1,False,replace_only,490.2701759286844
0,10,10,1.0,1.0,0.8,4,16,16,1,1,False,replace_only,492.5290249362269
0,10,10,1.0,1.0,1.0,4,16,16,1,1,False,replace_only,493.2866073182603
0,10,10,1.0,1.0,1.2,3,16,16,1,1,False,replace_only,455.5659010093742
0,10,10,1.0,1.0,1.5,3,16,16,1,1,False,replace_only,455.8537207836476
0,10,10,1.0,1.0,2.0,3,16,16,1,1,False,replace_only,456.14190450124664
0,10,10,1.0,1.2,0.5,4,16,16,1,1,False,replace_only,490.4071706524517
0,10,10,1.0,1.2,0.8,3,16,16,1,1,False,replace_only,454.95798319214254
0,10,10,1.0,1.2,1.0,3,16,16,1,1,False,replace_only,455.38869682503696
0,10,10,1.0,1.2,1.2,3,16,16,1,1,False,replace_only,455.67629264203674
0,10,10,1.0,1.2,1.5,3,16,16,1,1,False,replace_only,455.96425197748727
0,10,10,1.0,1.2,2.0,2,16,16,1,1,False,replace_only,322.81717456538996
