hw_idx,m,n,L1_mult,L2_mult,L3_mult,sm_count,tp,ep,dp,pp,fsdp,tp_transform_moe,scaled_stps_avg
0,7,7,1.5,0.5,0.5,7,4,32,2,1,False,replace_only,40131.24150673652
0,7,7,1.5,0.5,0.8,6,4,32,2,1,False,replace_only,48645.09300683187
0,7,7,1.5,0.5,1.0,6,4,32,2,1,False,replace_only,51171.868736767516
0,7,7,1.5,0.5,1.2,6,4,32,2,1,False,replace_only,52588.71340668917
0,7,7,1.5,0.5,1.5,6,4,32,2,1,False,replace_only,54064.67071937771
0,7,7,1.5,0.5,2.0,5,4,32,2,1,False,replace_only,47870.73384328697
0,7,7,1.5,0.8,0.5,6,4,32,2,1,False,replace_only,39020.63871348986
0,7,7,1.5,0.8,0.8,6,4,32,2,1,False,replace_only,48645.09300683187
0,7,7,1.5,0.8,1.0,6,4,32,2,1,False,replace_only,51171.868736767516
0,7,7,1.5,0.8,1.2,5,4,32,2,1,False,replace_only,46707.54635747059
0,7,7,1.5,0.8,1.5,5,4,32,2,1,False,replace_only,47585.18625175343
0,7,7,1.5,0.8,2.0,5,4,32,2,1,False,replace_only,47870.73384328697
0,7,7,1.5,1.0,0.5,6,4,32,2,1,False,replace_only,39020.63871348986
0,7,7,1.5,1.0,0.8,6,4,32,2,1,False,replace_only,48645.09300683187
0,7,7,1.5,1.0,1.0,5,4,32,2,1,False,replace_only,45638.98802150846
0,7,7,1.5,1.0,1.2,5,4,32,2,1,False,replace_only,46707.54635747059
0,7,7,1.5,1.0,1.5,5,4,32,2,1,False,replace_only,47585.18625175343
0,7,7,1.5,1.0,2.0,4,4,32,2,1,False,replace_only,42283.14762257332
0,7,7,1.5,1.2,0.5,6,4,32,2,1,False,replace_only,39020.63871348986
0,7,7,1.5,1.2,0.8,5,4,32,2,1,False,replace_only,44125.11184690482
0,7,7,1.5,1.2,1.0,5,4,32,2,1,False,replace_only,45638.98802150846
0,7,7,1.5,1.2,1.2,5,4,32,2,1,False,replace_only,46707.54635747059
0,7,7,1.5,1.2,1.5,5,4,32,2,1,False,replace_only,47585.18625175343
0,7,7,1.5,1.2,2.0,4,4,32,2,1,False,replace_only,42283.14762257332
0,7,7,1.5,1.5,0.5,5,4,32,2,1,False,replace_only,36627.330062858884
0,7,7,1.5,1.5,0.8,5,4,32,2,1,False,replace_only,44125.11184690482
0,7,7,1.5,1.5,1.0,5,4,32,2,1,False,replace_only,45638.98802150846
0,7,7,1.5,1.5,1.2,4,4,32,2,1,False,replace_only,41122.46622751071
0,7,7,1.5,1.5,1.5,4,4,32,2,1,False,replace_only,41957.23653643859
0,7,7,1.5,1.5,2.0,4,4,32,2,1,False,replace_only,42283.14762257332
0,7,7,1.5,2.0,0.5,4,4,32,2,1,False,replace_only,34265.65750480026
0,7,7,1.5,2.0,0.8,4,4,32,2,1,False,replace_only,39174.59264941038
0,7,7,1.5,2.0,1.0,4,4,32,2,1,False,replace_only,40320.417899582506
0,7,7,1.5,2.0,1.2,4,4,32,2,1,False,replace_only,41122.46622751071
0,7,7,1.5,2.0,1.5,4,4,32,2,1,False,replace_only,41957.23653643859
0,7,7,1.5,2.0,2.0,3,4,32,2,1,False,replace_only,32046.215976771033
0,7,7,2.0,0.5,0.5,6,4,32,2,1,False,replace_only,39025.45347295534
0,7,7,2.0,0.5,0.8,6,4,32,2,1,False,replace_only,48652.586341503964
0,7,7,2.0,0.5,1.0,6,4,32,2,1,False,replace_only,51180.164219340135
0,7,7,2.0,0.5,1.2,6,4,32,2,1,False,replace_only,52597.47675735838
0,7,7,2.0,0.5,1.5,6,4,32,2,1,False,replace_only,54073.935297216536
0,7,7,2.0,0.5,2.0,5,4,32,2,1,False,replace_only,47876.78377865426
0,7,7,2.0,0.8,0.5,6,4,32,2,1,False,replace_only,39025.45347295534
0,7,7,2.0,0.8,0.8,6,4,32,2,1,False,replace_only,48652.586341503964
0,7,7,2.0,0.8,1.0,6,4,32,2,1,False,replace_only,51180.164219340135
0,7,7,2.0,0.8,1.2,5,4,32,2,1,False,replace_only,46713.304626566794
0,7,7,2.0,0.8,1.5,5,4,32,2,1,False,replace_only,47591.16391087015
0,7,7,2.0,0.8,2.0,5,4,32,2,1,False,replace_only,47876.78377865426
0,7,7,2.0,1.0,0.5,6,4,32,2,1,False,replace_only,39025.45347295534
0,7,7,2.0,1.0,0.8,5,4,32,2,1,False,replace_only,44130.24863451554
0,7,7,2.0,1.0,1.0,5,4,32,2,1,False,replace_only,45644.48477994029
0,7,7,2.0,1.0,1.2,5,4,32,2,1,False,replace_only,46713.304626566794
0,7,7,2.0,1.0,1.5,5,4,32,2,1,False,replace_only,47591.16391087015
0,7,7,2.0,1.0,2.0,4,4,32,2,1,False,replace_only,42287.19677056262
0,7,7,2.0,1.2,0.5,5,4,32,2,1,False,replace_only,36630.86529817996
0,7,7,2.0,1.2,0.8,5,4,32,2,1,False,replace_only,44130.24863451554
0,7,7,2.0,1.2,1.0,5,4,32,2,1,False,replace_only,45644.48477994029
0,7,7,2.0,1.2,1.2,5,4,32,2,1,False,replace_only,46713.304626566794
0,7,7,2.0,1.2,1.5,5,4,32,2,1,False,replace_only,47591.16391087015
0,7,7,2.0,1.2,2.0,4,4,32,2,1,False,replace_only,42287.19677056262
0,7,7,2.0,1.5,0.5,5,4,32,2,1,False,replace_only,36630.86529817996
0,7,7,2.0,1.5,0.8,5,4,32,2,1,False,replace_only,44130.24863451554
0,7,7,2.0,1.5,1.0,5,4,32,2,1,False,replace_only,45644.48477994029
0,7,7,2.0,1.5,1.2,4,4,32,2,1,False,replace_only,41126.29504358914
0,7,7,2.0,1.5,1.5,4,4,32,2,1,False,replace_only,41961.22318502415
0,7,7,2.0,1.5,2.0,4,4,32,2,1,False,replace_only,42287.19677056262
0,7,7,2.0,2.0,0.5,4,4,32,2,1,False,replace_only,34268.311909538446
0,7,7,2.0,2.0,0.8,4,4,32,2,1,False,replace_only,39178.065743661806
0,7,7,2.0,2.0,1.0,4,4,32,2,1,False,replace_only,40324.09811573851
0,7,7,2.0,2.0,1.2,4,4,32,2,1,False,replace_only,41126.29504358914
0,7,7,2.0,2.0,1.5,3,4,32,2,1,False,replace_only,31962.0700298787
0,7,7,2.0,2.0,2.0,3,4,32,2,1,False,replace_only,32047.869659807962
1,6,6,0.5,0.5,0.5,8,4,32,1,2,False,replace_only,40268.15981122818
1,6,6,0.5,0.5,0.8,8,4,32,1,2,False,replace_only,47987.95825601928
1,6,6,0.5,0.5,1.0,8,4,32,1,2,False,replace_only,49932.261378728566
1,6,6,0.5,0.5,1.2,7,4,32,1,2,False,replace_only,50787.13027942886
1,6,6,0.5,0.5,1.5,7,4,32,1,2,False,replace_only,51257.12177537841
1,6,6,0.5,0.5,2.0,7,4,32,1,2,False,replace_only,51735.92077006001
1,6,6,0.5,0.8,0.5,8,4,32,1,2,False,replace_only,40302.282262890934
1,6,6,0.5,0.8,0.8,7,4,32,1,2,False,replace_only,47715.39691612507
1,6,6,0.5,0.8,1.0,7,4,32,1,2,False,replace_only,49639.19087370707
1,6,6,0.5,0.8,1.2,7,4,32,1,2,False,replace_only,50841.51869964058
1,6,6,0.5,0.8,1.5,7,4,32,1,2,False,replace_only,51312.525157598626
1,6,6,0.5,0.8,2.0,6,4,32,1,2,False,replace_only,47592.783742321844
1,6,6,0.5,1.0,0.5,7,4,32,1,2,False,replace_only,39511.00448038436
1,6,6,0.5,1.0,0.8,7,4,32,1,2,False,replace_only,47731.382212349985
1,6,6,0.5,1.0,1.0,7,4,32,1,2,False,replace_only,49656.49517947904
1,6,6,0.5,1.0,1.2,7,4,32,1,2,False,replace_only,50859.67414739732
1,6,6,0.5,1.0,1.5,6,4,32,1,2,False,replace_only,47283.32533196123
1,6,6,0.5,1.0,2.0,6,4,32,1,2,False,replace_only,47608.70532936604
1,6,6,0.5,1.2,0.5,7,4,32,1,2,False,replace_only,39518.304413438105
1,6,6,0.5,1.2,0.8,7,4,32,1,2,False,replace_only,47742.045044034916
1,6,6,0.5,1.2,1.0,7,4,32,1,2,False,replace_only,49668.03810681397
1,6,6,0.5,1.2,1.2,6,4,32,1,2,False,replace_only,46805.8785382422
1,6,6,0.5,1.2,1.5,6,4,32,1,2,False,replace_only,47293.800431984746
1,6,6,0.5,1.2,2.0,6,4,32,1,2,False,replace_only,47619.32566284586
1,6,6,0.5,1.5,0.5,7,4,32,1,2,False,replace_only,39525.607049357815
1,6,6,0.5,1.5,0.8,6,4,32,1,2,False,replace_only,44199.840599013165
1,6,6,0.5,1.5,1.0,6,4,32,1,2,False,replace_only,45733.18564742665
1,6,6,0.5,1.5,1.2,6,4,32,1,2,False,replace_only,46816.14236021415
1,6,6,0.5,1.5,1.5,6,4,32,1,2,False,replace_only,47304.280191817175
1,6,6,0.5,1.5,2.0,5,4,32,1,2,False,replace_only,42325.46461326805
1,6,6,0.5,2.0,0.5,6,4,32,1,2,False,replace_only,38344.79346685312
1,6,6,0.5,2.0,0.8,5,4,32,1,2,False,replace_only,40173.920219109175
1,6,6,0.5,2.0,1.0,5,4,32,1,2,False,replace_only,41436.519869805445
1,6,6,0.5,2.0,1.2,5,4,32,1,2,False,replace_only,41822.1810133493
1,6,6,0.5,2.0,1.5,5,4,32,1,2,False,replace_only,42076.45759145567
1,6,6,0.5,2.0,2.0,4,4,32,1,2,False,replace_only,35659.15221508943
1,6,6,0.8,0.5,0.5,8,4,32,1,2,False,replace_only,40290.33834410466
1,6,6,0.8,0.5,0.8,8,4,32,1,2,False,replace_only,48019.47505266132
1,6,6,0.8,0.5,1.0,8,4,32,1,2,False,replace_only,49966.389602681855
1,6,6,0.8,0.5,1.2,7,4,32,1,2,False,replace_only,50821.264185550965
1,6,6,0.8,0.5,1.5,7,4,32,1,2,False,replace_only,51291.892536396015
1,6,6,0.8,0.5,2.0,7,4,32,1,2,False,replace_only,51771.34643340583
1,6,6,0.8,0.8,0.5,8,4,32,1,2,False,replace_only,40324.4984552887
1,6,6,0.8,0.8,0.8,7,4,32,1,2,False,replace_only,47745.51476673499
1,6,6,0.8,0.8,1.0,7,4,32,1,2,False,replace_only,49671.79426119772
1,6,6,0.8,0.8,1.2,7,4,32,1,2,False,replace_only,50875.72599987191
1,6,6,0.8,0.8,1.5,7,4,32,1,2,False,replace_only,51347.37138379028
1,6,6,0.8,0.8,2.0,6,4,32,1,2,False,replace_only,47616.78226441532
1,6,6,0.8,1.0,0.5,7,4,32,1,2,False,replace_only,39531.636002231506
1,6,6,0.8,1.0,0.8,7,4,32,1,2,False,replace_only,47761.520306411
1,6,6,0.8,1.0,1.0,7,4,32,1,2,False,replace_only,49689.12137533194
1,6,6,0.8,1.0,1.2,7,4,32,1,2,False,replace_only,50893.905965099904
1,6,6,0.8,1.0,1.5,6,4,32,1,2,False,replace_only,47307.01153139367
1,6,6,0.8,1.0,2.0,6,4,32,1,2,False,replace_only,47632.71997639854
1,6,6,0.8,1.2,0.5,7,4,32,1,2,False,replace_only,39538.943575590456
1,6,6,0.8,1.2,0.8,7,4,32,1,2,False,replace_only,47772.196645100936
1,6,6,0.8,1.2,1.0,6,4,32,1,2,False,replace_only,45745.53610838182
1,6,6,0.8,1.2,1.2,6,4,32,1,2,False,replace_only,46829.08693100003
1,6,6,0.8,1.2,1.5,6,4,32,1,2,False,replace_only,47317.49716962849
1,6,6,0.8,1.2,2.0,5,4,32,1,2,False,replace_only,42332.87971151208
1,6,6,0.8,1.5,0.5,6,4,32,1,2,False,replace_only,38353.46626212672
1,6,6,0.8,1.5,0.8,6,4,32,1,2,False,replace_only,44220.52771538431
1,6,6,0.8,1.5,1.0,6,4,32,1,2,False,replace_only,45755.3384936105
1,6,6,0.8,1.5,1.2,6,4,32,1,2,False,replace_only,46839.36097273608
1,6,6,0.8,1.5,1.5,5,4,32,1,2,False,replace_only,42083.78538592287
1,6,6,0.8,1.5,2.0,5,4,32,1,2,False,replace_only,42341.27413155463
1,6,6,0.8,2.0,0.5,6,4,32,1,2,False,replace_only,38360.349190021894
1,6,6,0.8,2.0,0.8,5,4,32,1,2,False,replace_only,40188.15801552318
1,6,6,0.8,2.0,1.0,5,4,32,1,2,False,replace_only,41451.66992843093
1,6,6,0.8,2.0,1.2,5,4,32,1,2,False,replace_only,41837.6154292227
1,6,6,0.8,2.0,1.5,5,4,32,1,2,False,replace_only,42092.0809533137
1,6,6,0.8,2.0,2.0,4,4,32,1,2,False,replace_only,35668.773338291656
1,6,6,1.0,0.5,0.5,8,4,32,1,2,False,replace_only,40297.73662503216
1,6,6,1.0,0.5,0.8,8,4,32,1,2,False,replace_only,48029.98986909134
1,6,6,1.0,0.5,1.0,7,4,32,1,2,False,replace_only,49630.74010984418
1,6,6,1.0,0.5,1.2,7,4,32,1,2,False,replace_only,50832.65238352934
1,6,6,1.0,0.5,1.5,7,4,32,1,2,False,replace_only,51303.49330788883
1,6,6,1.0,0.5,2.0,6,4,32,1,2,False,replace_only,47577.02209860187
1,6,6,1.0,0.8,0.5,8,4,32,1,2,False,replace_only,40331.90930326209
1,6,6,1.0,0.8,0.8,7,4,32,1,2,False,replace_only,47755.562523649416
1,6,6,1.0,0.8,1.0,7,4,32,1,2,False,replace_only,49682.6716040194
1,6,6,1.0,0.8,1.2,7,4,32,1,2,False,replace_only,50887.138695668844
1,6,6,1.0,0.8,1.5,7,4,32,1,2,False,replace_only,51358.99734471245
1,6,6,1.0,0.8,2.0,6,4,32,1,2,False,replace_only,47624.78717153394
1,6,6,1.0,1.0,0.5,7,4,32,1,2,False,replace_only,39538.517973875605
1,6,6,1.0,1.0,0.8,7,4,32,1,2,False,replace_only,47771.57481971106
1,6,6,1.0,1.0,1.0,7,4,32,1,2,False,replace_only,49700.00633099158
1,6,6,1.0,1.0,1.2,6,4,32,1,2,False,replace_only,46826.55526953726
1,6,6,1.0,1.0,1.5,6,4,32,1,2,False,replace_only,47314.91222548602
1,6,6,1.0,1.0,2.0,6,4,32,1,2,False,replace_only,47640.730263961384
1,6,6,1.0,1.2,0.5,7,4,32,1,2,False,replace_only,39545.82809667348
1,6,6,1.0,1.2,0.8,7,4,32,1,2,False,replace_only,47782.25566645482
1,6,6,1.0,1.2,1.0,6,4,32,1,2,False,replace_only,45752.92200016452
1,6,6,1.0,1.2,1.2,6,4,32,1,2,False,replace_only,46836.82819621193
1,6,6,1.0,1.2,1.5,6,4,32,1,2,False,replace_only,47325.401380005256
1,6,6,1.0,1.2,2.0,5,4,32,1,2,False,replace_only,42338.15008717998
1,6,6,1.0,1.5,0.5,6,4,32,1,2,False,replace_only,38358.65244891406
1,6,6,1.0,1.5,0.8,6,4,32,1,2,False,replace_only,44227.42773894979
1,6,6,1.0,1.5,1.0,6,4,32,1,2,False,replace_only,45762.72756246484
1,6,6,1.0,1.5,1.2,6,4,32,1,2,False,replace_only,46847.10564794059
1,6,6,1.0,1.5,1.5,5,4,32,1,2,False,replace_only,42088.99369997262
1,6,6,1.0,1.5,2.0,5,4,32,1,2,False,replace_only,42346.546605154865
1,6,6,1.0,2.0,0.5,6,4,32,1,2,False,replace_only,38365.537243154235
1,6,6,1.0,2.0,0.8,5,4,32,1,2,False,replace_only,40192.906197728575
1,6,6,1.0,2.0,1.0,5,4,32,1,2,False,replace_only,41456.72241849717
1,6,6,1.0,2.0,1.2,5,4,32,1,2,False,replace_only,41842.76277516721
