candidate_id,baseline_noc,latency_multiplier,bw_multiplier,bs,minibatch,seq,tp,ep,ep1,ep2,sp,cp,dp,fsdp,pp,tp_transform_moe,kv_len_1,kv_len_2,kv_len_3,kv_len_4,paper_utps_avg,paper_stps_avg
e17eac04c07e2fba,torus_mesh_switch_1,0.5,2,64,64,1,16,16,16,1,1,1,1,False,1,none,1024,1365,1707,2048,58.8311671403657,3765.19469698341
03cbc5732aa4c295,torus_mesh_switch_1,0.5,2,64,64,1,16,16,16,1,1,1,1,False,1,replace_only,1024,1365,1707,2048,59.763226624644,3824.84650397722
7d239efe24025eb7,torus_mesh_switch_1,1,0.5,64,64,1,16,16,16,1,1,1,1,False,1,none,1024,1365,1707,2048,50.6488988819747,3241.52952844638
923c0727f6688423,torus_mesh_switch_1,1,0.5,64,64,1,16,16,16,1,1,1,1,False,1,replace_only,1024,1365,1707,2048,73.7103152169201,4717.46017388289
0cae01d71658b037,torus_mesh_switch_1,1,0.75,64,64,1,16,16,16,1,1,1,1,False,1,none,1024,1365,1707,2048,64.611472408084,4135.13423411738
18e59642e98cf35c,torus_mesh_switch_1,1,0.75,64,64,1,16,16,16,1,1,1,1,False,1,replace_only,1024,1365,1707,2048,75.1423319974846,4809.10924783901
e17e021835a9833b,torus_mesh_switch_1,1,1,64,64,1,16,16,16,1,1,1,1,False,1,none,1024,1365,1707,2048,66.1848409917486,4235.82982347191
10ffb4e6c2a0b574,torus_mesh_switch_1,1,1,64,64,1,16,16,16,1,1,1,1,False,1,replace_only,1024,1365,1707,2048,79.48089333555,5086.7771734752
86d0145e14165e90,torus_mesh_switch_1,1,1.25,64,64,1,16,16,16,1,1,1,1,False,1,none,1024,1365,1707,2048,64.6160725286162,4135.42864183144
11fb979c999ec15f,torus_mesh_switch_1,1,1.25,64,64,1,16,16,16,1,1,1,1,False,1,replace_only,1024,1365,1707,2048,74.2678904670244,4753.14498988956
df93399966ac5f4d,torus_mesh_switch_1,1,1.5,64,64,1,16,16,16,1,1,1,1,False,1,none,1024,1365,1707,2048,65.940834154797,4220.21338590701
debc20cafe2d1a97,torus_mesh_switch_1,1,1.5,64,64,1,16,16,16,1,1,1,1,False,1,replace_only,1024,1365,1707,2048,74.3986022477974,4761.51054385904
cd3936e7e4261c51,torus_mesh_switch_1,1,2,64,64,1,16,16,16,1,1,1,1,False,1,none,1024,1365,1707,2048,57.9659654832171,3709.8217909259
ef4c32400f97736f,torus_mesh_switch_1,1,2,64,64,1,16,16,16,1,1,1,1,False,1,replace_only,1024,1365,1707,2048,59.2871242074384,3794.37594927606
be28235bd39c5c3d,torus_mesh_switch_1,2,0.5,64,64,1,16,16,16,1,1,1,1,False,1,none,1024,1365,1707,2048,48.7898683862234,3122.5515767183
89a28269db0ff779,torus_mesh_switch_1,2,0.5,64,64,1,16,16,16,1,1,1,1,False,1,replace_only,1024,1365,1707,2048,71.7045835282287,4589.09334580663
aca19127bbfa026d,torus_mesh_switch_1,2,0.75,64,64,1,16,16,16,1,1,1,1,False,1,none,1024,1365,1707,2048,62.0495704803553,3971.17251074274
cdd1c754e2974d9b,torus_mesh_switch_1,2,0.75,64,64,1,16,16,16,1,1,1,1,False,1,replace_only,1024,1365,1707,2048,73.5977772297488,4710.25774270392
c547e717fcc5cd1a,torus_mesh_switch_1,2,1,64,64,1,16,16,16,1,1,1,1,False,1,none,1024,1365,1707,2048,64.0131146925418,4096.83934032267
a7ca871c4ddf8cfb,torus_mesh_switch_1,2,1,64,64,1,16,16,16,1,1,1,1,False,1,replace_only,1024,1365,1707,2048,77.7869378053384,4978.36401954166
fe4f964378d6f4d8,torus_mesh_switch_1,2,1.25,64,64,1,16,16,16,1,1,1,1,False,1,none,1024,1365,1707,2048,62.3827271304882,3992.49453635124
9ed15d56cae60e51,torus_mesh_switch_1,2,1.25,64,64,1,16,16,16,1,1,1,1,False,1,replace_only,1024,1365,1707,2048,72.5679208213103,4644.34693256386
f7598d449e47ff42,torus_mesh_switch_1,2,1.5,64,64,1,16,16,16,1,1,1,1,False,1,none,1024,1365,1707,2048,63.6165996019405,4071.46237452419
4bc9f49c25865c59,torus_mesh_switch_1,2,1.5,64,64,1,16,16,16,1,1,1,1,False,1,replace_only,1024,1365,1707,2048,72.6927103591348,4652.33346298463
eee097d9436966b8,torus_mesh_switch_1,2,2,64,64,1,16,16,16,1,1,1,1,False,1,none,1024,1365,1707,2048,56.1620718666848,3594.37259946783
79437642dfc791c4,torus_mesh_switch_1,2,2,64,64,1,16,16,16,1,1,1,1,False,1,replace_only,1024,1365,1707,2048,58.1987260323257,3724.71846606885
0e500cf77649a4cf,torus_mesh_switch_1,4,0.5,64,64,1,16,16,16,1,1,1,1,False,1,none,1024,1365,1707,2048,45.8933427460251,2937.17393574561
ffe5eb6daddc174f,torus_mesh_switch_1,4,0.5,64,64,1,16,16,16,1,1,1,1,False,1,replace_only,1024,1365,1707,2048,68.9936885900642,4415.59606976411
e969aeba95684b61,torus_mesh_switch_1,4,0.75,64,64,1,16,16,16,1,1,1,1,False,1,none,1024,1365,1707,2048,57.1671364750465,3658.69673440297
d1d905d928be5bd4,torus_mesh_switch_1,4,0.75,64,64,1,16,16,16,1,1,1,1,False,1,replace_only,1024,1365,1707,2048,70.3327887437228,4501.29847959826
56bc4e9e8ff2e943,torus_mesh_switch_1,4,1,64,64,1,16,16,16,1,1,1,1,False,1,none,1024,1365,1707,2048,59.7737201169869,3825.51808748716
b11e89afda22ff4c,torus_mesh_switch_1,4,1,64,64,1,16,16,16,1,1,1,1,False,1,replace_only,1024,1365,1707,2048,74.1488864408489,4745.52873221433
e534d6f3665bf526,torus_mesh_switch_1,4,1.25,64,64,1,16,16,16,1,1,1,1,False,1,none,1024,1365,1707,2048,58.3493257922237,3734.35685070232
6d55a5a85f8c5ae5,torus_mesh_switch_1,4,1.25,64,64,1,16,16,16,1,1,1,1,False,1,replace_only,1024,1365,1707,2048,69.391293657421,4441.04279407494
e485e760d2b4a5c7,torus_mesh_switch_1,4,1.5,64,64,1,16,16,16,1,1,1,1,False,1,none,1024,1365,1707,2048,59.4273921733826,3803.35309909649
77537f5d239d77b4,torus_mesh_switch_1,4,1.5,64,64,1,16,16,16,1,1,1,1,False,1,replace_only,1024,1365,1707,2048,69.5053855584113,4448.34467573833
49ffbeb9d6f694c4,torus_mesh_switch_1,4,2,64,64,1,16,16,16,1,1,1,1,False,1,none,1024,1365,1707,2048,52.8714612828781,3383.7735221042
155d409b76a4a498,torus_mesh_switch_1,4,2,64,64,1,16,16,16,1,1,1,1,False,1,replace_only,1024,1365,1707,2048,56.1376064358334,3592.80681189334
b8422081eb1a1f31,torus_mesh_switch_1,0.25,0.5,1024,512,1,4,32,32,1,1,1,1,False,2,none,1024,1365,1707,2048,16.2391618496239,16628.9017340149
0794384899377ec6,torus_mesh_switch_1,0.25,0.5,1024,512,1,4,32,32,1,1,1,1,False,2,replace_only,1024,1365,1707,2048,35.1093501038632,35951.9745063559
0b234535b6f90f51,torus_mesh_switch_1,0.25,0.75,1024,512,1,4,32,32,1,1,1,1,False,2,none,1024,1365,1707,2048,21.5829532623747,22100.9441406716
26d499f643f0c2d6,torus_mesh_switch_1,0.25,0.75,1024,512,1,4,32,32,1,1,1,1,False,2,replace_only,1024,1365,1707,2048,38.474608398937,39397.9990005115
354be052ada9b857,torus_mesh_switch_1,0.25,1,1024,512,1,4,32,32,1,1,1,1,False,2,none,1024,1365,1707,2048,25.8684517705091,26489.2946130013
6f1cae95d2502ab0,torus_mesh_switch_1,0.25,1,1024,512,1,4,32,32,1,1,1,1,False,2,replace_only,1024,1365,1707,2048,37.401795311868,38299.4383993529
d60a5d4e4e9477b3,torus_mesh_switch_1,0.25,1.25,1024,512,1,4,32,32,1,1,1,1,False,2,none,1024,1365,1707,2048,27.1540112540752,27805.707524173
8bb206af2c643f6c,torus_mesh_switch_1,0.25,1.25,1024,512,1,4,32,32,1,1,1,1,False,2,replace_only,1024,1365,1707,2048,34.5237328856139,35352.3024748686
495d6444f4c106c3,torus_mesh_switch_1,0.25,1.5,1024,512,1,4,32,32,1,1,1,1,False,2,none,1024,1365,1707,2048,28.0424211323091,28715.4392394845
f59554ef230fa9b4,torus_mesh_switch_1,0.25,1.5,1024,512,1,4,32,32,1,1,1,1,False,2,replace_only,1024,1365,1707,2048,34.7081714772118,35541.1675926649
caf87268d74f068c,torus_mesh_switch_1,0.25,2,1024,512,1,4,32,32,1,1,1,1,False,2,none,1024,1365,1707,2048,23.6608535569546,24228.7140423215
15ccd669e9786b92,torus_mesh_switch_1,0.25,2,1024,512,1,4,32,32,1,1,1,1,False,2,replace_only,1024,1365,1707,2048,27.1488537914845,27800.4262824801
e7ad6c834ee504f6,torus_mesh_switch_1,0.5,0.5,1024,512,1,4,32,32,1,1,1,1,False,2,none,1024,1365,1707,2048,16.2016968102557,16590.5375337019
bb145aba2ce2cbff,torus_mesh_switch_1,0.5,0.5,1024,512,1,4,32,32,1,1,1,1,False,2,replace_only,1024,1365,1707,2048,34.9821265415135,35821.6975785098
